t_epoch,t_iso,elapsed_s,phase,chunks,sources,d_chunks,d_sources,ms_per_source,app,ins_calls,ins_ms,d_ins_calls,d_ins_ms,ins_ms_per_call,all_calls,all_ms,ckpt_timed,ckpt_req,ckpt_buffers,wal_mb,n_dead,n_ins_since_vac,autovac_count,last_autovac,vac_running,heap_mb,hnsw_mb,backends,lock_waits,cpu_app,cpu_db,cpu_tei,mem_app,mem_db_cur_mb,mem_db_max_mb,mem_db_file_mb,mem_db_anon_mb,mem_db_shmem_mb,mem_db_events_max
1789794885,2026-09-19T05:14:48Z,60,baseline,599,500,599,500,120.0,up,599,415.3,599,415.3,0.693,1293,455,0,0,0,3.5,0,599,4,05:09:36,0,0,1,11,0,3.42%,0.04%,200.32%,453MiB,58,512,32,20,23,0
1789794948,2026-09-19T05:15:51Z,123,baseline,1572,1300,973,800,78.8,up,1572,1223.1,973,807.8,0.830,3104,1276,0,0,0,9.3,0,0,5,05:15:48,0,1,3,11,0,26.48%,72.69%,174.61%,461.3MiB,73,512,49,18,29,0
1789795011,2026-09-19T05:16:54Z,186,baseline,2649,2200,1077,900,70.0,up,2649,2229.9,1077,1006.8,0.935,5122,2298,0,0,0,15.7,0,1077,5,05:15:48,0,2,5,11,0,0.29%,0.02%,200.32%,464.9MiB,88,512,64,18,34,0
1789795075,2026-09-19T05:17:58Z,250,baseline,3627,3000,978,800,80.0,up,3627,3172.4,978,942.5,0.964,6938,3266,0,0,0,21.4,0,122,6,05:17:48,0,3,7,11,0,0.80%,0.01%,198.62%,466.4MiB,103,512,79,18,39,0
1789795138,2026-09-19T05:19:01Z,313,baseline,4709,3900,1082,900,70.0,up,4709,4266.2,1082,1093.8,1.011,8962,4374,1,0,504,34.3,0,1204,6,05:17:48,0,4,9,11,0,1.00%,0.09%,199.57%,468.2MiB,127,512,103,18,44,0
1789795201,2026-09-19T05:20:04Z,376,baseline,5781,4800,1072,900,70.0,up,5781,5355.3,1072,1089.1,1.016,10975,5491,1,0,1135,40.4,0,247,7,05:19:48,0,4,11,11,0,0.80%,4.24%,199.50%,469.4MiB,143,512,119,18,50,0
1789795264,2026-09-19T05:21:07Z,439,baseline,6729,5600,948,800,78.8,up,6729,6352.6,948,997.3,1.052,12760,6505,1,0,1765,45.8,0,1195,7,05:19:48,0,5,12,11,0,0.22%,0.08%,198.94%,470.4MiB,159,512,135,18,55,0
1789795327,2026-09-19T05:22:10Z,502,baseline,7800,6500,1071,900,70.0,up,7800,7483.8,1071,1131.2,1.056,14772,7655,1,0,2248,51.9,0,2266,7,05:19:48,0,6,14,11,0,0.68%,0.01%,201.16%,471.6MiB,156,512,132,18,59,0
1789795391,2026-09-19T05:23:14Z,566,baseline,8867,7400,1067,900,71.1,up,8867,8611.2,1067,1127.4,1.057,16781,8823,2,0,2353,68.6,0,476,8,05:22:48,0,7,16,11,0,0.42%,4.22%,200.31%,472.5MiB,183,512,159,18,65,0
1789795454,2026-09-19T05:24:17Z,629,baseline,9844,8200,977,800,78.8,up,9844,9667.4,977,1056.2,1.081,18595,9906,2,0,3157,78.0,0,1453,8,05:22:48,0,8,18,11,0,0.25%,0.09%,200.51%,473.1MiB,203,512,179,18,70,0
1789795517,2026-09-19T05:25:20Z,692,baseline,10915,9100,1071,900,70.0,up,10915,10806.3,1071,1138.9,1.063,20608,11068,2,0,4021,84.0,0,2524,8,05:22:48,0,8,20,11,0,0.53%,0.07%,199.77%,474MiB,217,512,193,18,75,0
1789795580,2026-09-19T05:26:23Z,755,baseline,11966,10000,1051,900,70.0,up,11966,12070.4,1051,1264.1,1.203,22600,12357,2,0,4885,89.9,0,578,9,05:25:48,0,9,22,11,0,0.33%,0.09%,198.93%,474.7MiB,233,512,209,18,80,0
1789795643,2026-09-19T05:27:26Z,818,baseline,12927,10800,961,800,78.8,up,12927,13098.0,961,1027.6,1.069,24398,13409,2,0,5751,95.3,0,1539,9,05:25:48,0,10,23,11,0,0.23%,14.24%,202.56%,475.4MiB,249,512,225,18,85,0
1789795707,2026-09-19T05:28:30Z,882,baseline,14011,11700,1084,900,71.1,up,14011,14339.8,1084,1241.8,1.146,26424,14689,3,0,6293,120.0,0,2623,9,05:25:48,0,11,25,11,0,1.90%,0.10%,200.41%,475.9MiB,250,512,226,18,90,0
1789795770,2026-09-19T05:29:33Z,945,baseline,15096,12600,1085,900,70.0,up,15096,15519.1,1085,1179.3,1.087,28450,15898,3,0,7441,129.6,0,3708,9,05:25:48,0,12,27,11,0,0.65%,4.36%,199.15%,477MiB,270,512,245,18,95,0
1789795833,2026-09-19T05:30:36Z,1008,baseline,16048,13400,952,800,78.8,up,16048,16664.6,952,1145.5,1.203,30239,17074,3,0,8588,134.9,0,715,10,05:29:48,0,12,28,11,0,0.94%,13.14%,176.47%,478.1MiB,286,512,261,18,100,0
1789795896,2026-09-19T05:31:39Z,1071,baseline,17117,14300,1069,900,70.0,up,17117,17861.3,1069,1196.7,1.119,32250,18302,3,0,9738,140.9,0,1784,10,05:29:48,0,13,30,11,0,2.37%,0.10%,201.69%,478.4MiB,300,512,275,18,105,0
1789795959,2026-09-19T05:32:42Z,1134,baseline,18174,15200,1057,900,70.0,up,18174,19081.8,1057,1220.5,1.155,34248,19555,3,0,10849,146.7,0,2841,10,05:29:48,0,14,32,11,0,0.49%,0.01%,200.30%,478.6MiB,267,512,243,18,110,0
1789796023,2026-09-19T05:33:46Z,1198,watch,19141,16000,967,800,80.0,up,19141,20379.5,967,1297.7,1.342,36053,20890,4,0,11633,180.5,0,3808,10,05:29:48,0,15,34,11,0,0.63%,0.09%,200.11%,479.1MiB,310,512,285,18,115,0
1789796086,2026-09-19T05:34:49Z,1261,watch,20232,16900,1091,900,70.0,up,20232,21619.3,1091,1239.8,1.136,38086,22167,4,0,13030,187.7,0,4899,10,05:29:48,0,15,36,11,0,0.58%,6.20%,199.80%,479.3MiB,327,512,303,19,120,0
1789796149,2026-09-19T05:35:52Z,1324,watch,21185,17700,953,800,78.8,up,21185,22730.9,953,1111.6,1.166,39876,23317,4,0,14428,193.0,0,953,11,05:34:48,0,16,37,11,0,0.72%,101.96%,169.09%,480MiB,370,512,318,45,125,0
1789796212,2026-09-19T05:36:55Z,1387,watch,22253,18600,1068,900,70.0,up,22253,24135.6,1068,1404.7,1.315,41887,24760,4,0,15825,198.9,0,2021,11,05:34:48,0,17,39,11,0,0.49%,7.70%,201.14%,480.4MiB,357,512,332,19,130,0
1789796275,2026-09-19T05:37:58Z,1450,watch,23208,19400,955,800,78.8,up,23208,25243.4,955,1107.8,1.160,43681,25924,4,0,16822,204.2,0,2976,11,05:34:48,0,18,41,11,0,0.21%,15.34%,201.74%,480.8MiB,325,512,300,19,135,0
1789796339,2026-09-19T05:39:02Z,1514,watch,24266,20300,1058,900,71.1,up,24266,26514.1,1058,1270.7,1.201,45681,27238,5,0,18186,245.8,0,4034,11,05:34:48,0,18,42,11,0,4.09%,15.44%,200.88%,481.2MiB,335,512,310,19,140,0
1789796402,2026-09-19T05:40:05Z,1577,watch,25336,21200,1070,900,70.0,up,25336,27851.9,1070,1337.8,1.250,47692,28632,5,0,19866,252.9,0,5104,11,05:34:48,0,19,44,11,0,1.76%,100.43%,166.11%,481.2MiB,373,512,316,50,142,0
1789796465,2026-09-19T05:41:08Z,1640,watch,26410,22100,1074,900,70.0,up,26410,29338.3,1074,1486.4,1.384,49713,30168,5,0,21547,258.8,0,6178,11,05:34:48,0,20,46,11,0,0.31%,0.09%,201.90%,481.4MiB,344,512,320,17,142,0
1789796528,2026-09-19T05:42:11Z,1703,watch,27368,22900,958,800,78.8,up,27368,30464.3,958,1126.0,1.175,51508,31341,5,0,23228,264.1,0,360,12,05:41:48,0,21,47,11,0,0.47%,0.47%,199.97%,481.5MiB,349,512,325,17,142,0
1789796591,2026-09-19T05:43:15Z,1766,watch,28449,23800,1081,900,70.0,up,28449,31802.7,1081,1338.4,1.238,53533,32726,6,0,24300,286.0,0,1441,12,05:41:48,0,22,49,11,0,3.84%,0.09%,200.02%,481.5MiB,321,512,297,17,142,0
1789796655,2026-09-19T05:44:18Z,1830,watch,29412,24600,963,800,80.0,up,29412,33100.6,963,1297.9,1.348,55336,34074,6,0,26063,318.6,0,2404,12,05:41:48,0,22,51,11,0,0.46%,100.36%,201.24%,481.5MiB,361,512,301,53,142,0
1789796718,2026-09-19T05:45:21Z,1893,watch,30478,25500,1066,900,70.0,up,30478,34539.0,1066,1438.4,1.349,57343,35564,6,0,28007,325.8,0,3470,12,05:41:48,0,23,53,11,0,0.21%,0.12%,199.72%,481.6MiB,330,512,306,17,142,0
1789796781,2026-09-19T05:46:24Z,1956,watch,31455,26300,977,800,78.8,up,31455,35682.9,977,1143.9,1.171,59158,36761,6,0,29947,331.1,0,4447,12,05:41:48,0,24,54,11,0,0.25%,0.10%,199.65%,481.6MiB,334,512,310,17,142,0
1789796845,2026-09-19T05:47:28Z,2020,watch,32405,27100,950,800,80.0,up,32405,36831.1,950,1148.2,1.209,60945,37965,6,0,31884,336.3,0,5397,12,05:41:48,0,25,56,11,0,0.24%,0.09%,199.87%,481.7MiB,338,512,314,17,142,0
1789796908,2026-09-19T05:48:31Z,2083,watch,33480,28000,1075,900,70.0,up,33480,38155.8,1075,1324.7,1.232,62961,39348,7,0,33068,377.1,0,6472,12,05:41:48,0,25,58,11,0,0.45%,0.40%,197.71%,481.8MiB,342,512,318,17,142,0
1789796971,2026-09-19T05:49:34Z,2146,watch,34442,28800,962,800,78.8,up,34442,39503.2,962,1347.4,1.401,64760,40754,7,0,35253,397.9,0,604,13,05:48:48,0,26,59,11,0,1.22%,100.59%,157.93%,482.1MiB,384,512,323,54,142,0
1789797034,2026-09-19T05:50:37Z,2209,watch,35522,29700,1080,900,70.0,up,35522,41053.2,1080,1550.0,1.435,66782,42360,7,0,37499,404.9,0,1684,13,05:48:48,0,27,61,11,0,0.21%,4.34%,200.99%,482.5MiB,351,512,327,17,142,0
1789797097,2026-09-19T05:51:40Z,2272,watch,36477,30500,955,800,78.8,up,36477,42213.0,955,1159.8,1.214,68574,43577,7,0,39749,410.1,0,2639,13,05:48:48,0,28,63,11,0,0.30%,0.10%,201.22%,482.4MiB,355,512,331,17,142,0
1789797161,2026-09-19T05:52:44Z,2336,watch,37559,31400,1082,900,71.1,up,37559,43547.4,1082,1334.4,1.233,70598,44971,7,0,41884,416.1,0,3721,13,05:48:48,0,29,65,11,0,0.53%,4.36%,200.15%,482.5MiB,375,512,351,17,142,0
1789797224,2026-09-19T05:53:47Z,2399,watch,38531,32200,972,800,78.8,up,38531,44774.8,972,1227.4,1.263,72407,46282,8,0,43388,468.6,0,4693,13,05:48:48,0,29,66,11,0,0.20%,5.14%,198.50%,482.8MiB,380,512,356,17,142,0
1789797287,2026-09-19T05:54:50Z,2462,watch,39501,33000,970,800,78.8,up,39501,46269.2,970,1494.4,1.541,74215,47864,8,0,45993,484.6,0,5663,13,05:48:48,0,30,68,11,0,0.27%,100.18%,199.50%,482.9MiB,421,512,359,54,142,0
1789797350,2026-09-19T05:55:53Z,2525,watch,40575,33900,1074,900,70.0,up,40575,47751.8,1074,1482.6,1.380,76230,49445,8,0,48598,491.4,0,6737,13,05:48:48,0,31,69,11,0,0.28%,4.43%,200.18%,483MiB,404,512,380,17,142,0
1789797413,2026-09-19T05:56:56Z,2588,watch,41529,34700,954,800,78.8,up,41529,48926.9,954,1175.1,1.232,78021,50712,8,0,51206,496.7,0,7691,13,05:48:48,0,32,71,11,0,0.66%,0.10%,171.29%,483.4MiB,408,512,384,17,142,0
1789797477,2026-09-19T05:58:00Z,2652,watch,42611,35600,1082,900,71.1,up,42611,50308.0,1082,1381.1,1.276,80045,52187,8,0,53018,502.6,0,8773,13,05:48:48,0,32,73,11,0,0.43%,0.01%,199.07%,483.9MiB,412,512,388,17,142,0
1789797540,2026-09-19T05:59:03Z,2715,watch,43566,36400,955,800,78.8,up,43566,51566.4,955,1258.4,1.318,81837,53541,9,0,55090,564.4,0,116,14,05:58:48,0,33,74,11,0,0.79%,18.56%,196.29%,483.9MiB,417,512,393,17,142,0
1789797603,2026-09-19T06:00:06Z,2778,watch,44649,37300,1083,900,70.0,up,44649,53053.3,1083,1486.9,1.373,83861,55115,9,0,57590,578.9,0,1199,14,05:58:48,0,34,76,11,0,0.49%,110.79%,199.91%,484MiB,458,512,397,54,142,0
1789797666,2026-09-19T06:01:09Z,2841,watch,45609,38100,960,800,78.8,up,45609,54501.0,960,1447.7,1.508,85662,56758,9,0,60088,584.9,0,2159,14,05:58:48,0,35,78,11,0,0.48%,0.42%,199.70%,484.4MiB,425,512,401,17,142,0
1789797730,2026-09-19T06:02:13Z,2905,watch,46567,38900,958,800,80.0,up,46567,55711.5,958,1210.5,1.264,87457,58064,9,0,62587,590.3,0,3117,14,05:58:48,0,35,79,11,0,0.50%,16.04%,200.26%,484.6MiB,446,512,421,17,142,0
1789797793,2026-09-19T06:03:16Z,2968,watch,47640,39800,1073,900,70.0,up,47640,57071.6,1073,1360.1,1.268,89471,59519,10,0,64231,613.3,0,4190,14,05:58:48,0,36,81,11,0,3.95%,0.08%,201.25%,484.8MiB,450,512,425,17,142,0
1789797856,2026-09-19T06:04:19Z,3031,watch,48725,40700,1085,900,70.0,up,48725,58486.6,1085,1415.0,1.304,91499,61035,10,0,67110,669.5,0,5275,14,05:58:48,0,37,83,11,0,0.44%,0.12%,198.90%,484.8MiB,454,512,430,17,142,0
1789797919,2026-09-19T06:05:22Z,3094,watch,49783,41600,1058,900,70.0,up,49783,59851.6,1058,1365.0,1.290,93500,62502,10,0,70271,680.5,0,6333,14,05:58:48,0,38,85,11,0,0.19%,0.21%,200.51%,485.2MiB,475,512,450,17,142,0
1789797982,2026-09-19T06:06:26Z,3157,watch,50840,42500,1057,900,70.0,up,50840,61359.0,1057,1507.4,1.426,95499,64117,10,0,73432,686.8,0,7390,14,05:58:48,0,39,87,11,0,1.49%,100.12%,199.72%,485.4MiB,496,512,435,54,142,105
1789798046,2026-09-19T06:07:29Z,3221,watch,51812,43300,972,800,80.0,up,51812,62785.2,972,1426.2,1.467,97312,65683,10,0,76592,692.2,0,8362,14,05:58:48,0,39,88,11,0,0.42%,0.12%,201.69%,485.4MiB,463,512,439,18,142,105
1789798109,2026-09-19T06:08:32Z,3284,watch,52884,44200,1072,900,70.0,up,52884,64176.7,1072,1391.5,1.298,99325,67186,11,0,78351,739.8,0,9434,14,05:58:48,0,40,90,11,0,0.43%,0.08%,198.89%,485.6MiB,468,512,443,17,142,105
1789798172,2026-09-19T06:09:35Z,3347,watch,53844,45000,960,800,78.8,up,53844,65450.2,960,1273.5,1.327,101124,68576,11,0,81121,778.3,0,10394,14,05:58:48,0,41,92,11,0,0.66%,0.09%,200.06%,485.9MiB,481,512,457,17,142,105
1789798235,2026-09-19T06:10:38Z,3410,watch,54923,45900,1079,900,70.0,up,54923,66885.1,1079,1434.9,1.330,103145,70172,11,0,84064,789.2,0,11473,14,05:58:48,0,42,93,11,0,0.41%,0.12%,199.29%,486MiB,486,512,461,17,142,105
1789798299,2026-09-19T06:11:42Z,3474,watch,55880,46700,957,800,80.0,up,55880,68124.2,957,1239.1,1.295,104939,71536,11,0,87008,795.1,0,726,15,06:10:49,0,43,95,11,0,0.38%,4.39%,200.24%,486.1MiB,495,512,471,17,142,159
1789798362,2026-09-19T06:12:45Z,3537,watch,56976,47600,1096,900,70.0,up,56976,69535.1,1096,1410.9,1.287,106981,73058,11,0,89733,801.2,0,1822,15,06:10:49,0,43,97,11,0,0.20%,0.00%,199.95%,486.3MiB,495,512,471,17,142,182
1789798425,2026-09-19T06:13:48Z,3600,watch,57934,48400,958,800,78.8,up,57934,71055.9,958,1520.8,1.587,108776,74692,12,0,91390,865.5,0,2780,15,06:10:49,0,44,98,11,0,0.21%,99.98%,199.74%,486.5MiB,495,512,433,54,142,399
1789798488,2026-09-19T06:14:51Z,3663,watch,58892,49200,958,800,78.8,up,58892,72389.1,958,1333.2,1.392,110571,76139,12,0,94687,894.8,0,3738,15,06:10:49,0,45,100,11,0,0.19%,20.77%,199.74%,486.6MiB,486,512,462,17,142,399
1789798552,2026-09-19T06:15:55Z,3727,watch,59978,50100,1086,900,71.1,up,59978,73853.9,1086,1464.8,1.349,112599,77722,12,0,98016,905.0,0,4824,15,06:10:49,0,46,102,11,0,0.40%,0.10%,201.58%,486.6MiB,494,512,470,17,142,425
1789798615,2026-09-19T06:16:58Z,3790,watch,60948,50900,970,800,78.8,up,60948,75109.8,970,1255.9,1.295,114406,79099,12,0,101345,910.8,0,5794,15,06:10:49,0,46,103,11,0,0.63%,14.10%,195.29%,486.8MiB,494,512,470,17,142,448
1789798678,2026-09-19T06:18:01Z,3853,watch,62034,51800,1086,900,70.0,up,62034,76488.2,1086,1378.4,1.269,116434,80602,12,0,103576,916.9,0,6880,15,06:10:49,0,47,105,11,0,0.40%,0.00%,200.90%,487.1MiB,496,512,471,17,142,462
1789798741,2026-09-19T06:19:04Z,3916,watch,63021,52600,987,800,78.8,up,63021,77820.7,987,1332.5,1.350,118259,82079,13,0,106445,994.0,0,7867,15,06:10:49,0,48,107,11,0,0.47%,0.09%,200.51%,487.6MiB,496,512,471,17,142,515
1789798805,2026-09-19T06:20:08Z,3980,watch,63980,53400,959,800,80.0,up,63980,79091.6,959,1270.9,1.325,120055,83481,13,0,109799,1017.7,0,8826,15,06:10:49,0,49,108,11,0,0.21%,4.50%,200.58%,487.6MiB,497,512,473,17,142,631
1789798868,2026-09-19T06:21:11Z,4043,watch,65059,54300,1079,900,70.0,up,65059,80622.1,1079,1530.5,1.418,122076,85141,13,0,113155,1027.7,0,9905,15,06:10:49,0,50,110,11,0,0.20%,99.84%,200.06%,487.7MiB,497,512,434,54,142,950
1789798931,2026-09-19T06:22:14Z,4106,watch,66037,55100,978,800,78.8,up,66037,82198.3,978,1576.2,1.612,123891,86881,13,0,116506,1033.8,0,10883,15,06:10:49,0,50,112,11,0,0.41%,0.13%,200.06%,487.8MiB,472,512,447,17,142,1007
1789798994,2026-09-19T06:23:18Z,4169,watch,67008,55900,971,800,78.8,up,67008,83527.6,971,1329.3,1.369,125700,88355,14,0,118502,1057.6,0,11854,15,06:10:49,0,51,113,11,0,4.54%,15.00%,162.67%,487.9MiB,478,512,453,17,142,1007
1789799058,2026-09-19T06:24:21Z,4233,watch,68057,56800,1049,900,71.1,up,68057,85020.8,1049,1493.2,1.423,127693,90056,14,0,121564,1131.6,0,12903,15,06:10:49,0,52,115,11,0,0.97%,0.38%,164.33%,488MiB,498,512,473,17,142,1019
1789799121,2026-09-19T06:25:24Z,4296,watch,69142,57700,1085,900,70.0,up,69142,86496.2,1085,1475.4,1.360,129719,91678,14,0,123688,1150.4,0,13988,15,06:10:49,0,53,117,11,0,0.20%,0.48%,199.82%,488MiB,497,512,472,17,142,1072
1789799184,2026-09-19T06:26:27Z,4359,watch,70106,58500,964,800,78.8,up,70106,87816.2,964,1320.0,1.369,131521,93142,14,0,125759,1157.9,0,603,16,06:25:49,0,53,119,11,0,0.40%,0.05%,200.43%,488.1MiB,495,512,471,17,142,1253
1789799247,2026-09-19T06:27:31Z,4422,watch,71170,59400,1064,900,70.0,up,71170,89279.4,1064,1463.2,1.375,133527,94738,14,0,127602,1164.4,0,1667,16,06:25:49,0,54,121,11,0,4.18%,0.19%,199.30%,488.1MiB,495,512,470,17,142,1280
