05:13:42  시작 코퍼스 0 청크 / 원본 200016 / TEI 상한 2.0 고정
05:13:45  ◆ 앱 기동 — 연속 색인 시작(1회차)
08:26:48  [watch] 청크 184116 (+842) 원본당 90.0ms | INSERT 19.163ms/건 | ckpt 38/0 wal 6240.1MB | dead 0 vac 20 run=0 | hnsw 310MB | cpu app 0.18% db 99.51% tei 199.80% | dbmem 487/512MB file 422 anon 55 evmax 34964 | base 70.0
08:27:52  [watch] 청크 184835 (+719) 원본당 106.7ms | INSERT 20.884ms/건 | ckpt 38/0 wal 6258.2MB | dead 0 vac 20 run=0 | hnsw 312MB | cpu app 0.37% db 0.39% tei 199.74% | dbmem 496/512MB file 469 anon 17 evmax 36696 | base 70.0
08:28:55  [watch] 청크 185787 (+952) 원본당 78.8ms | INSERT 5.196ms/건 | ckpt 39/0 wal 6352.0MB | dead 0 vac 20 run=0 | hnsw 313MB | cpu app 0.19% db 4.41% tei 201.30% | dbmem 500/512MB file 472 anon 18 evmax 37369 | base 70.0
08:29:59  [watch] 청크 186750 (+963) 원본당 80.0ms | INSERT 6.853ms/건 | ckpt 39/0 wal 6441.3MB | dead 0 vac 20 run=0 | hnsw 315MB | cpu app 0.34% db 0.09% tei 200.03% | dbmem 497/512MB file 469 anon 18 evmax 38142 | base 70.0
08:31:02  [watch] 청크 187699 (+949) 원본당 78.8ms | INSERT 6.437ms/건 | ckpt 39/0 wal 6493.7MB | dead 0 vac 20 run=0 | hnsw 316MB | cpu app 2.45% db 4.33% tei 199.96% | dbmem 486/512MB file 459 anon 18 evmax 38867 | base 70.0
08:32:06  [watch] 청크 188659 (+960) 원본당 78.8ms | INSERT 5.817ms/건 | ckpt 39/0 wal 6526.6MB | dead 0 vac 20 run=0 | hnsw 318MB | cpu app 0.47% db 0.08% tei 199.59% | dbmem 498/512MB file 470 anon 18 evmax 39432 | base 70.0
08:33:09  [watch] 청크 189637 (+978) 원본당 80.0ms | INSERT 6.213ms/건 | ckpt 39/0 wal 6547.9MB | dead 0 vac 20 run=0 | hnsw 320MB | cpu app 0.34% db 0.12% tei 199.90% | dbmem 486/512MB file 458 anon 18 evmax 39992 | base 70.0
08:34:13  [watch] 청크 190466 (+829) 원본당 90.0ms | INSERT 17.344ms/건 | ckpt 40/0 wal 6660.6MB | dead 0 vac 20 run=0 | hnsw 321MB | cpu app 0.37% db 0.05% tei 200.94% | dbmem 486/512MB file 459 anon 18 evmax 42358 | base 70.0
08:35:16  [watch] 청크 191293 (+827) 원본당 91.4ms | INSERT 13.271ms/건 | ckpt 40/0 wal 6731.4MB | dead 0 vac 20 run=0 | hnsw 322MB | cpu app 0.22% db 20.25% tei 0.20% | dbmem 509/512MB file 481 anon 18 evmax 43791 | base 70.0
08:36:20  [watch] 청크 192252 (+959) 원본당 78.8ms | INSERT 11.483ms/건 | ckpt 40/0 wal 6783.4MB | dead 0 vac 20 run=0 | hnsw 324MB | cpu app 0.20% db 4.32% tei 199.49% | dbmem 486/512MB file 457 anon 18 evmax 44889 | base 70.0
08:37:23  [watch] 청크 193090 (+838) 원본당 91.4ms | INSERT 9.912ms/건 | ckpt 40/0 wal 6812.9MB | dead 0 vac 20 run=0 | hnsw 325MB | cpu app 0.18% db 9.32% tei 0.19% | dbmem 509/512MB file 481 anon 18 evmax 45879 | base 70.0
08:38:27  [watch] 청크 194041 (+951) 원본당 78.8ms | INSERT 11.991ms/건 | ckpt 41/0 wal 6868.9MB | dead 0 vac 20 run=0 | hnsw 327MB | cpu app 4.00% db 0.13% tei 199.96% | dbmem 488/512MB file 457 anon 21 evmax 47008 | base 70.0
08:39:30  [watch] 청크 194763 (+722) 원본당 106.7ms | INSERT 15.038ms/건 | ckpt 41/0 wal 6967.7MB | dead 0 vac 20 run=0 | hnsw 329MB | cpu app 0.35% db 5.60% tei 199.45% | dbmem 485/512MB file 457 anon 18 evmax 48800 | base 70.0
08:40:34  [watch] 청크 195742 (+979) 원본당 78.8ms | INSERT 6.772ms/건 | ckpt 41/0 wal 7032.0MB | dead 0 vac 20 run=0 | hnsw 330MB | cpu app 0.23% db 0.01% tei 200.23% | dbmem 494/512MB file 465 anon 18 evmax 49463 | base 70.0
08:41:37  [watch] 청크 196595 (+853) 원본당 91.4ms | INSERT 12.127ms/건 | ckpt 41/0 wal 7075.0MB | dead 0 vac 20 run=0 | hnsw 331MB | cpu app 0.44% db 27.23% tei 76.86% | dbmem 509/512MB file 481 anon 18 evmax 50664 | base 70.0
08:42:41  [watch] 청크 197555 (+960) 원본당 78.8ms | INSERT 7.118ms/건 | ckpt 41/0 wal 7106.4MB | dead 0 vac 20 run=0 | hnsw 333MB | cpu app 0.16% db 0.02% tei 201.27% | dbmem 485/512MB file 457 anon 18 evmax 51445 | base 70.0
08:43:44  [watch] 청크 198406 (+851) 원본당 91.4ms | INSERT 16.743ms/건 | ckpt 42/0 wal 7186.2MB | dead 0 vac 20 run=0 | hnsw 334MB | cpu app 0.37% db 0.16% tei 200.78% | dbmem 485/512MB file 457 anon 18 evmax 53342 | base 70.0
08:44:48  [watch] 청크 199135 (+729) 원본당 105.0ms | INSERT 22.845ms/건 | ckpt 42/0 wal 7261.9MB | dead 0 vac 20 run=0 | hnsw 336MB | cpu app 0.35% db 5.00% tei 199.58% | dbmem 485/512MB file 457 anon 18 evmax 55818 | base 70.0
08:45:51  [watch] 청크 199953 (+818) 원본당 91.4ms | INSERT 19.372ms/건 | ckpt 42/0 wal 7322.9MB | dead 0 vac 20 run=0 | hnsw 337MB | cpu app 0.18% db 0.14% tei 201.05% | dbmem 485/512MB file 458 anon 17 evmax 58022 | base 70.0
08:46:55  [watch] 청크 200790 (+837) 원본당 90.0ms | INSERT 18.768ms/건 | ckpt 42/0 wal 7365.0MB | dead 0 vac 20 run=0 | hnsw 339MB | cpu app 0.38% db 0.17% tei 199.88% | dbmem 485/512MB file 457 anon 18 evmax 60223 | base 70.0
08:47:58  [watch] 청크 201510 (+720) 원본당 106.7ms | INSERT 20.550ms/건 | ckpt 42/0 wal 7389.4MB | dead 0 vac 20 run=0 | hnsw 340MB | cpu app 0.83% db 0.13% tei 147.53% | dbmem 507/512MB file 479 anon 18 evmax 62296 | base 70.0
08:49:02  [watch] 청크 202221 (+711) 원본당 105.0ms | INSERT 26.747ms/건 | ckpt 43/0 wal 7479.3MB | dead 0 vac 20 run=0 | hnsw 341MB | cpu app 1.25% db 10.82% tei 0.20% | dbmem 509/512MB file 481 anon 18 evmax 65498 | base 70.0
08:50:05  [watch] 청크 202960 (+739) 원본당 106.7ms | INSERT 26.108ms/건 | ckpt 43/0 wal 7554.2MB | dead 0 vac 20 run=0 | hnsw 342MB | cpu app 0.17% db 6.67% tei 0.19% | dbmem 510/512MB file 481 anon 18 evmax 68058 | base 70.0
08:50:06  ◆ 열화 감지 — 3표본 연속 ≥ 70.0×1.4 (마지막 106.7ms)
08:50:07  ◆ 개입 1: DB 컨테이너 상한 → 1g (재시작 없이) 직전 [509|512|481|18|142|68258]
08:50:08  ◆ 개입 1: 상한 변경 완료 [514|1024|486|18|142|68356] — 앱은 그대로
08:51:11  [observe-1] 청크 203945 (+985) 원본당 82.5ms | INSERT 8.766ms/건 | ckpt 43/0 wal 7618.3MB | dead 0 vac 20 run=0 | hnsw 344MB | cpu app 0.31% db 102.45% tei 199.99% | dbmem 771/1024MB file 705 anon 55 evmax 68356 | base 70.0
08:52:14  [observe-1] 청크 204926 (+981) 원본당 78.8ms | INSERT 2.817ms/건 | ckpt 43/0 wal 7660.6MB | dead 0 vac 20 run=0 | hnsw 345MB | cpu app 3.50% db 0.18% tei 201.98% | dbmem 780/1024MB file 752 anon 18 evmax 68356 | base 70.0
08:53:18  [observe-1] 청크 205886 (+960) 원본당 80.0ms | INSERT 2.769ms/건 | ckpt 44/0 wal 7687.7MB | dead 0 vac 20 run=0 | hnsw 347MB | cpu app 0.98% db 0.04% tei 200.95% | dbmem 802/1024MB file 775 anon 18 evmax 68356 | base 70.0
08:54:21  [observe-1] 청크 206870 (+984) 원본당 78.8ms | INSERT 2.847ms/건 | ckpt 44/0 wal 7816.7MB | dead 0 vac 20 run=0 | hnsw 349MB | cpu app 0.50% db 4.59% tei 156.01% | dbmem 926/1024MB file 898 anon 18 evmax 68356 | base 70.0
08:55:25  [observe-1] 청크 207937 (+1067) 원본당 70.0ms | INSERT 2.799ms/건 | ckpt 44/0 wal 7902.4MB | dead 0 vac 20 run=0 | hnsw 351MB | cpu app 0.18% db 0.20% tei 200.15% | dbmem 996/1024MB file 969 anon 18 evmax 68412 | base 70.0
08:56:28  [observe-1] 청크 208906 (+969) 원본당 80.0ms | INSERT 2.765ms/건 | ckpt 44/0 wal 7949.8MB | dead 0 vac 20 run=0 | hnsw 352MB | cpu app 0.95% db 5.36% tei 135.23% | dbmem 1002/1024MB file 974 anon 18 evmax 68566 | base 70.0
08:57:32  [observe-1] 청크 209988 (+1082) 원본당 70.0ms | INSERT 2.699ms/건 | ckpt 44/0 wal 7983.4MB | dead 0 vac 20 run=0 | hnsw 354MB | cpu app 0.34% db 0.10% tei 200.47% | dbmem 995/1024MB file 967 anon 18 evmax 68765 | base 70.0
08:58:35  [observe-1] 청크 210939 (+951) 원본당 80.0ms | INSERT 2.799ms/건 | ckpt 45/0 wal 8052.5MB | dead 0 vac 20 run=0 | hnsw 356MB | cpu app 0.84% db 0.15% tei 129.75% | dbmem 1003/1024MB file 975 anon 18 evmax 69099 | base 70.0
08:59:38  [observe-1] 청크 212008 (+1069) 원본당 70.0ms | INSERT 2.869ms/건 | ckpt 45/0 wal 8168.9MB | dead 0 vac 20 run=0 | hnsw 357MB | cpu app 2.52% db 0.22% tei 199.44% | dbmem 991/1024MB file 963 anon 18 evmax 69231 | base 70.0
09:00:42  [observe-1] 청크 212977 (+969) 원본당 80.0ms | INSERT 2.807ms/건 | ckpt 45/0 wal 8232.9MB | dead 0 vac 20 run=0 | hnsw 359MB | cpu app 0.38% db 0.16% tei 199.83% | dbmem 994/1024MB file 966 anon 18 evmax 69517 | base 70.0
09:01:45  [observe-1] 청크 213945 (+968) 원본당 78.8ms | INSERT 2.703ms/건 | ckpt 45/0 wal 8273.7MB | dead 0 vac 20 run=0 | hnsw 361MB | cpu app 0.34% db 2.16% tei 199.50% | dbmem 994/1024MB file 966 anon 18 evmax 69535 | base 70.0
09:01:46  ◆ 회복 — 개입 1 뒤 중앙값 78.8ms (기준선 70.0) → 원인은 컨테이너 메모리 상한(페이지 캐시가 상한을 나눠 쓰는 것)
09:02:49  [settled] 청크 214913 (+968) 원본당 80.0ms | INSERT 2.741ms/건 | ckpt 45/0 wal 8301.9MB | dead 0 vac 20 run=0 | hnsw 362MB | cpu app 0.19% db 32.16% tei 199.75% | dbmem 995/1024MB file 966 anon 18 evmax 69553 | base 70.0
09:03:53  [settled] 청크 215994 (+1081) 원본당 71.1ms | INSERT 2.852ms/건 | ckpt 46/0 wal 8413.7MB | dead 0 vac 21 run=0 | hnsw 364MB | cpu app 0.44% db 0.47% tei 201.65% | dbmem 971/1024MB file 942 anon 18 evmax 69682 | base 70.0
09:04:56  [settled] 청크 216947 (+953) 원본당 78.8ms | INSERT 2.829ms/건 | ckpt 46/0 wal 8504.4MB | dead 0 vac 21 run=0 | hnsw 366MB | cpu app 0.19% db 0.04% tei 199.51% | dbmem 975/1024MB file 946 anon 18 evmax 69682 | base 70.0
09:06:00  [settled] 청크 217928 (+981) 원본당 78.8ms | INSERT 2.759ms/건 | ckpt 46/0 wal 8563.0MB | dead 0 vac 21 run=0 | hnsw 367MB | cpu app 0.20% db 0.04% tei 199.69% | dbmem 980/1024MB file 951 anon 18 evmax 69682 | base 70.0
09:07:03  [settled] 청크 218994 (+1066) 원본당 71.1ms | INSERT 2.801ms/건 | ckpt 46/0 wal 8604.3MB | dead 0 vac 21 run=0 | hnsw 369MB | cpu app 0.37% db 0.01% tei 199.74% | dbmem 994/1024MB file 966 anon 18 evmax 69784 | base 70.0
09:08:07  [settled] 청크 219969 (+975) 원본당 78.8ms | INSERT 2.718ms/건 | ckpt 46/0 wal 8628.9MB | dead 0 vac 21 run=0 | hnsw 371MB | cpu app 0.36% db 0.01% tei 199.50% | dbmem 997/1024MB file 969 anon 18 evmax 69892 | base 70.0
09:09:10  [settled] 청크 220938 (+969) 원본당 80.0ms | INSERT 2.882ms/건 | ckpt 47/0 wal 8746.7MB | dead 0 vac 21 run=0 | hnsw 373MB | cpu app 0.43% db 0.05% tei 151.91% | dbmem 995/1024MB file 966 anon 18 evmax 70074 | base 70.0
09:10:13  [settled] 청크 222007 (+1069) 원본당 70.0ms | INSERT 2.866ms/건 | ckpt 47/0 wal 8842.3MB | dead 0 vac 21 run=0 | hnsw 374MB | cpu app 0.36% db 0.38% tei 200.89% | dbmem 994/1024MB file 966 anon 18 evmax 70235 | base 70.0
09:11:17  [settled] 청크 222959 (+952) 원본당 80.0ms | INSERT 2.823ms/건 | ckpt 47/0 wal 8895.6MB | dead 0 vac 21 run=0 | hnsw 376MB | cpu app 0.65% db 7.78% tei 148.00% | dbmem 997/1024MB file 966 anon 21 evmax 70254 | base 70.0
09:12:20  [settled] 청크 224026 (+1067) 원본당 70.0ms | INSERT 2.860ms/건 | ckpt 47/0 wal 8935.0MB | dead 0 vac 21 run=0 | hnsw 378MB | cpu app 0.21% db 5.33% tei 200.64% | dbmem 994/1024MB file 966 anon 17 evmax 70271 | base 70.0
09:13:24  [settled] 청크 224993 (+967) 원본당 78.8ms | INSERT 2.776ms/건 | ckpt 48/0 wal 8992.4MB | dead 0 vac 21 run=0 | hnsw 379MB | cpu app 0.34% db 0.05% tei 200.27% | dbmem 997/1024MB file 969 anon 17 evmax 70358 | base 70.0
09:14:27  [settled] 청크 226071 (+1078) 원본당 71.1ms | INSERT 3.125ms/건 | ckpt 48/0 wal 9117.6MB | dead 0 vac 21 run=0 | hnsw 381MB | cpu app 3.10% db 100.05% tei 200.05% | dbmem 993/1024MB file 928 anon 55 evmax 71232 | base 70.0
09:15:31  [settled] 청크 227011 (+940) 원본당 78.8ms | INSERT 3.613ms/건 | ckpt 48/0 wal 9188.8MB | dead 0 vac 21 run=0 | hnsw 383MB | cpu app 2.09% db 100.26% tei 103.38% | dbmem 961/1024MB file 933 anon 18 evmax 71404 | base 70.0
09:16:34  [settled] 청크 228068 (+1057) 원본당 71.1ms | INSERT 3.029ms/건 | ckpt 48/0 wal 9241.3MB | dead 0 vac 21 run=0 | hnsw 385MB | cpu app 0.21% db 0.01% tei 201.39% | dbmem 979/1024MB file 950 anon 18 evmax 71404 | base 70.0
09:17:38  [settled] 청크 229029 (+961) 원본당 78.8ms | INSERT 2.776ms/건 | ckpt 48/0 wal 9272.6MB | dead 0 vac 21 run=0 | hnsw 386MB | cpu app 1.82% db 4.39% tei 200.42% | dbmem 993/1024MB file 965 anon 18 evmax 71699 | base 70.0
09:18:41  [settled] 청크 230098 (+1069) 원본당 71.1ms | INSERT 2.909ms/건 | ckpt 49/0 wal 9372.4MB | dead 0 vac 21 run=0 | hnsw 388MB | cpu app 0.21% db 0.05% tei 201.40% | dbmem 993/1024MB file 965 anon 18 evmax 72098 | base 70.0
09:19:45  [settled] 청크 231055 (+957) 원본당 78.8ms | INSERT 2.926ms/건 | ckpt 49/0 wal 9470.8MB | dead 0 vac 21 run=0 | hnsw 390MB | cpu app 0.60% db 10.07% tei 145.28% | dbmem 1001/1024MB file 974 anon 18 evmax 72611 | base 70.0
09:20:48  [settled] 청크 232139 (+1084) 원본당 71.1ms | INSERT 2.923ms/건 | ckpt 49/0 wal 9543.2MB | dead 0 vac 21 run=0 | hnsw 392MB | cpu app 0.33% db 0.02% tei 200.67% | dbmem 993/1024MB file 965 anon 18 evmax 73090 | base 70.0
09:21:51  [settled] 청크 233096 (+957) 원본당 78.8ms | INSERT 2.842ms/건 | ckpt 49/0 wal 9585.6MB | dead 0 vac 21 run=0 | hnsw 393MB | cpu app 2.86% db 0.11% tei 201.12% | dbmem 993/1024MB file 965 anon 18 evmax 73235 | base 70.0
09:22:55  [settled] 청크 234073 (+977) 원본당 80.0ms | INSERT 2.841ms/건 | ckpt 49/0 wal 9614.4MB | dead 0 vac 21 run=0 | hnsw 395MB | cpu app 0.19% db 4.31% tei 198.84% | dbmem 993/1024MB file 965 anon 17 evmax 73272 | base 70.0
09:23:58  [settled] 청크 235028 (+955) 원본당 78.8ms | INSERT 2.931ms/건 | ckpt 50/0 wal 9723.2MB | dead 0 vac 21 run=0 | hnsw 396MB | cpu app 0.90% db 0.07% tei 128.24% | dbmem 1007/1024MB file 979 anon 18 evmax 73617 | base 70.0
09:25:02  [settled] 청크 236114 (+1086) 원본당 70.0ms | INSERT 2.888ms/건 | ckpt 50/0 wal 9827.0MB | dead 0 vac 21 run=0 | hnsw 398MB | cpu app 0.36% db 2.15% tei 200.56% | dbmem 993/1024MB file 966 anon 17 evmax 74042 | base 70.0
09:26:05  [settled] 청크 237081 (+967) 원본당 80.0ms | INSERT 2.896ms/건 | ckpt 50/0 wal 9887.6MB | dead 0 vac 21 run=0 | hnsw 400MB | cpu app 3.26% db 29.34% tei 199.54% | dbmem 999/1024MB file 970 anon 18 evmax 74339 | base 70.0
09:27:09  [settled] 청크 238048 (+967) 원본당 80.0ms | INSERT 2.877ms/건 | ckpt 50/0 wal 9928.6MB | dead 0 vac 21 run=0 | hnsw 402MB | cpu app 0.18% db 4.45% tei 201.04% | dbmem 992/1024MB file 964 anon 18 evmax 74521 | base 70.0
09:28:12  [settled] 청크 239109 (+1061) 원본당 70.0ms | INSERT 2.844ms/건 | ckpt 51/0 wal 9960.7MB | dead 0 vac 21 run=0 | hnsw 403MB | cpu app 0.30% db 4.48% tei 199.52% | dbmem 993/1024MB file 964 anon 18 evmax 74609 | base 70.0
09:29:16  [settled] 청크 240099 (+990) 원본당 78.0ms | INSERT 2.980ms/건 | ckpt 51/0 wal 10094.9MB | dead 0 vac 21 run=0 | hnsw 405MB | cpu app 2.61% db 0.11% tei 0.18% | dbmem 992/1024MB file 964 anon 18 evmax 75638 | base 70.0
09:29:16  ◆ 색인 완주 (앱 로그) — 남은 원본 없음
09:29:17  최종 코퍼스 240099 청크 (시작 0) / 개입 1단계까지 / 재기동 0회
09:30:08  완료. 사건 표=measure/e8cause-20260919T051340/marks.csv  본체=measure/e8cause-20260919T051340/rate.csv
t_epoch     t_iso                 event                                                                                                          chunks
1789794824  2026-09-19T05:13:44Z  앱 기동 — 연속 색인 시작(1회차)                                                                                0
1789795963  2026-09-19T05:32:43Z  기준선 확정 70.0ms/원본 (유효 15표본 중앙값)                                                                   18174
1789807805  2026-09-19T08:50:05Z  열화 감지 — 3표본 연속 ≥ 70.0×1.4 (마지막 106.7ms)                                                             202960
1789807807  2026-09-19T08:50:07Z  개입 1: DB 컨테이너 상한 → 1g (재시작 없이) 직전 [509|512|481|18|142|68258]                                    202960
1789807807  2026-09-19T08:50:07Z  개입 1: 상한 변경 완료 [514|1024|486|18|142|68356] — 앱은 그대로                                               202960
1789808505  2026-09-19T09:01:45Z  회복 — 개입 1 뒤 중앙값 78.8ms (기준선 70.0) → 원인은 컨테이너 메모리 상한(페이지 캐시가 상한을 나눠 쓰는 것)  213945
1789810156  2026-09-19T09:29:16Z  색인 완주 (앱 로그) — 남은 원본 없음                                                                           240099
